"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","MonthlyAverageWindSpeed","CoolingDegreeDaysSeasonToDate","MonthlyCoolingDegreeDays","MonthlyNumberDaysWithSnowfall","HeatingDegreeDaysSeasonToDate","MonthlyHeatingDegreeDays","MonthlyNumberDaysWithThunderstorms","MonthlyNumberDaysWithHeavyFog","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"USW00023234","2024-01-01T05:56:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-15","223","1020.7","8.3","10.6","","","","","86","","1020.5","","16.093","","180","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET076METAR KSFO 011356Z 18003KT 10SM FEW009 11/08 A3014 RMK AO2 SLP205 T01060083=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T06:56:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-15","223","1021.0","7.8","10.0","","","0.8","3","86","","1020.9","","16.093","","160","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET082METAR KSFO 011456Z 16003KT 10SM FEW110 10/08 A3015 RMK AO2 SLP209 T01000078 53008=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T07:00:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-12","223","","7.8","10.0","","","0.8","3","86","","1020.9","1017.8","16.0","8.9","160","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472494 32966 21603 10100 20078 30178 40209 53008 91456 555 90115=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T07:56:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-15","223","1021.3","7.8","10.0","","","","","86","","1021.4","","16.093","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET076METAR KSFO 011556Z 00000KT 10SM FEW110 10/08 A3016 RMK AO2 SLP214 T01000078=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T08:56:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-15","223","1022.3","8.9","11.1","","","","","86","","1022.4","","16.093","","130","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET076METAR KSFO 011656Z 13006KT 10SM FEW016 11/09 A3019 RMK AO2 SLP224 T01110089=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T09:56:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-15","223","1023.0","8.9","12.2","","","2.1","3","80","","1023.0","","16.093","","160","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET101METAR KSFO 011756Z 16006KT 10SM FEW016 FEW250 12/09 A3021 RMK AO2 SLP230 T01220089 10122 20089 53021=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T10:00:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-12","223","","8.9","12.2","","","2.1","3","80","4.5","1023.0","1019.8","16.0","10.5","160","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072494 32466 21606 10122 20089 30198 40230 53021 91756 333 10128 20089 555 90118=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T10:56:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-15","223","1023.0","8.9","13.3","","","","","75","","1022.8","","16.093","","150","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET083METAR KSFO 011856Z 15004KT 10SM FEW012 FEW250 13/09 A3021 RMK AO2 SLP228 T01330089=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T11:56:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-15","223","1022.0","9.4","13.9","","","","","74","","1021.9","","16.093","","100","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET083METAR KSFO 011956Z 10003KT 10SM FEW012 FEW250 14/09 A3018 RMK AO2 SLP219 T01390094=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T12:56:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-15","223","1021.3","10.0","14.4","","","-1.9","8","75","","1021.1","","16.093","","100","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET089METAR KSFO 012056Z 10004KT 10SM FEW015 FEW250 14/10 A3016 RMK AO2 SLP211 T01440100 58019=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T13:00:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-12","223","","10.0","14.4","","","-1.9","8","75","4.5","1021.1","1018.1","16.0","12.1","100","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472494 32466 21004 10144 20100 30181 40211 58019 92056 555 90121=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T13:56:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-15","223","1021.0","10.0","15.0","","","","","72","","1020.9","","16.093","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET076METAR KSFO 012156Z 00000KT 10SM FEW040 15/10 A3015 RMK AO2 SLP209 T01500100=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T14:56:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-15","223","1021.0","10.0","15.0","","","","","72","","1020.9","","16.093","","010","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET076METAR KSFO 012256Z 01004KT 10SM FEW036 15/10 A3015 RMK AO2 SLP209 T01500100=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T15:56:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-15","223","1021.0","10.0","14.4","","","-0.1","5","75","","1021.1","","16.093","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET094METAR KSFO 012356Z 00000KT 10SM FEW036 14/10 A3015 RMK AO2 SLP211 T01440100 10156 20122 55001=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T16:00:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-12","223","","10.0","14.4","","","-0.1","5","75","12.5","1021.1","1017.8","16.0","12.1","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072494 32666 20000 10144 20100 30178 40211 55001 92356 333 10156 20100 555 90200=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T16:56:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-15","223","1021.3","10.0","13.9","","","","","78","","1021.2","","16.093","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET076METAR KSFO 020056Z 00000KT 10SM FEW036 14/10 A3016 RMK AO2 SLP212 T01390100=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T17:56:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-15","223","1021.7","9.4","13.3","","","","","77","","1021.6","","16.093","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET076METAR KSFO 020156Z 00000KT 10SM FEW200 13/09 A3017 RMK AO2 SLP216 T01330094=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T18:56:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-15","223","1022.0","9.4","12.2","","","0.8","3","83","","1021.9","","16.093","","290","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET082METAR KSFO 020256Z 29005KT 10SM FEW200 12/09 A3018 RMK AO2 SLP219 T01220094 53008=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T19:00:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-12","223","","9.4","12.2","","","0.8","3","83","","1021.9","1018.8","16.0","10.8","290","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472494 32966 22905 10122 20094 30188 40219 53008 90256 555 90203=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T19:56:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-15","223","1022.0","7.8","11.7","","","","","77","","1022.1","","16.093","","240","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET076METAR KSFO 020356Z 24004KT 10SM FEW200 12/08 A3018 RMK AO2 SLP221 T01170078=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T20:56:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-15","223","1022.3","8.3","11.7","","","","","80","","1022.4","","16.093","","230","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET076METAR KSFO 020456Z 23005KT 10SM FEW200 12/08 A3019 RMK AO2 SLP224 T01170083=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T21:56:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-15","223","1022.3","7.8","10.6","","","0.4","0","83","","1022.3","","16.093","","190","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET094METAR KSFO 020556Z 19003KT 10SM FEW200 11/08 A3019 RMK AO2 SLP223 T01060078 10144 20106 50004=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
"USW00023234","2024-01-01T22:00:00","37.6197","-122.3647","2.4","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","FM-12","223","","7.8","10.6","","","0.4","9","83","","1022.3","1019.2","16.0","9.2","190","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072494 32966 21903 10106 20078 30192 40223 50004 90556 333 10144 20100 555 90206=","SSW","300","yd","TEMP, PRECIP","105","HYGR, TB","37.6581","-122.4378","CONTRACTOR","07/13/2003"
