"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","MonthlyAverageWindSpeed","CoolingDegreeDaysSeasonToDate","MonthlyCoolingDegreeDays","MonthlyNumberDaysWithSnowfall","HeatingDegreeDaysSeasonToDate","MonthlyHeatingDegreeDays","MonthlyNumberDaysWithThunderstorms","MonthlyNumberDaysWithHeavyFog","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"USW00023272","2024-01-03T00:00:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","SOD","","","","","","","","","","","","","","","","","","0725","1703","","11.1","","","","","","0","0.16","7.2","13.3","8.9","","","1.3","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-03T01:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-03T03:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-03T05:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-03T06:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-04T00:00:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","SOD","","","","","","","","","","","","","","","","","","0726","1703","","12.2","","","","","","0","1.26","6.1","16.1","8.3","","","0.0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-05T00:00:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","SOD","","","","","","","","","","","","","","","","","","0726","1704","","13.4","","","","","","0","2.46","4.9","16.7","10.0","","","0.0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-06T00:00:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","SOD","","","","","","","","","","","","","","","","","","0726","1705","","10.6","","","","","","0","-0.34","7.7","12.8","8.3","","","2.5","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-06T12:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-06T13:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","2.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-07T00:00:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","SOD","","","","","","","","","","","","","","","","","","0726","1706","","9.2","","","","","","0","-1.74","9.1","12.8","5.6","","","0.0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-08T00:00:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","SOD","","","","","","","","","","","","","","","","","","0726","1707","","10.0","","","","","","0","-1.00","8.3","13.3","6.7","","","0.0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-09T00:00:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","SOD","","","","","","","","","","","","","","","","","","0726","1708","","11.4","","","","","","0","0.40","6.9","13.9","8.9","","","6.4","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-09T06:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-09T07:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-09T08:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","1.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-09T09:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-09T10:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-09T11:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-10T00:00:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","SOD","","","","","","","","","","","","","","","","","","0725","1709","","10.3","","","","","","0","-0.70","8.0","13.3","7.2","","","8.1","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-10T06:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-10T08:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-10T09:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-10T12:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","1.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-10T13:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","1.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-10T14:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-10T19:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-11T00:00:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","SOD","","","","","","","","","","","","","","","","","","0725","1710","","9.5","","","","","","0","-1.56","8.8","12.8","6.1","","","0.0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-12T00:00:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","SOD","","","","","","","","","","","","","","","","","","0725","1711","","9.5","","","","","","0","-1.56","8.8","12.2","6.7","","","0.0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-13T00:00:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","SOD","","","","","","","","","","","","","","","","","","0725","1712","","10.9","","","","","","0","-0.21","7.4","12.8","8.9","","","22.9","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-13T07:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-13T08:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-13T09:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-13T12:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-13T13:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-13T14:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-13T15:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-13T16:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-13T17:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-13T18:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","1.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-13T19:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-13T20:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","5.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-13T21:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","3.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-13T22:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","1.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00023272","2024-01-13T23:59:00","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","FM-15","343","","","","1.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
